scheme_code;scheme_name;net_asset_value;repurchase_price;sale_price;date
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2329;10.2329;10.2329;12-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2340;10.2340;10.2340;13-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2409;10.2409;10.2409;15-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2473;10.2473;10.2473;16-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2526;10.2526;10.2526;19-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2561;10.2561;10.2561;20-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2607;10.2607;10.2607;21-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2658;10.2658;10.2658;22-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2689;10.2689;10.2689;23-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2765;10.2765;10.2765;26-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2777;10.2777;10.2777;27-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2785;10.2785;10.2785;28-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2818;10.2818;10.2818;29-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2873;10.2873;10.2873;30-May-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2925;10.2925;10.2925;02-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.2987;10.2987;10.2987;03-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3056;10.3056;10.3056;04-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3096;10.3096;10.3096;05-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3134;10.3134;10.3134;06-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3188;10.3188;10.3188;09-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3201;10.3201;10.3201;10-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3229;10.3229;10.3229;11-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3264;10.3264;10.3264;12-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3272;10.3272;10.3272;13-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3312;10.3312;10.3312;16-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3329;10.3329;10.3329;17-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3358;10.3358;10.3358;18-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3380;10.3380;10.3380;19-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3399;10.3399;10.3399;20-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3458;10.3458;10.3458;23-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3481;10.3481;10.3481;24-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3504;10.3504;10.3504;25-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3535;10.3535;10.3535;26-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3564;10.3564;10.3564;27-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3667;10.3667;10.3667;30-Jun-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3725;10.3725;10.3725;02-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3754;10.3754;10.3754;03-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3788;10.3788;10.3788;04-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3855;10.3855;10.3855;07-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3871;10.3871;10.3871;08-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3884;10.3884;10.3884;09-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3884;10.3884;10.3884;10-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3804;10.3804;10.3804;11-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3874;10.3874;10.3874;14-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3913;10.3913;10.3913;15-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3953;10.3953;10.3953;16-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.3986;10.3986;10.3986;17-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4019;10.4019;10.4019;18-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4090;10.4090;10.4090;21-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4114;10.4114;10.4114;22-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4133;10.4133;10.4133;23-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4140;10.4140;10.4140;24-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4170;10.4170;10.4170;25-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4231;10.4231;10.4231;28-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4289;10.4289;10.4289;30-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4299;10.4299;10.4299;31-Jul-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4320;10.4320;10.4320;01-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4391;10.4391;10.4391;04-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4424;10.4424;10.4424;05-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4430;10.4430;10.4430;06-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4444;10.4444;10.4444;07-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4460;10.4460;10.4460;08-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4520;10.4520;10.4520;11-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4550;10.4550;10.4550;12-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4567;10.4567;10.4567;13-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4587;10.4587;10.4587;14-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4709;10.4709;10.4709;19-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4728;10.4728;10.4728;20-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4784;10.4784;10.4784;21-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4827;10.4827;10.4827;22-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4903;10.4903;10.4903;25-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4945;10.4945;10.4945;26-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4974;10.4974;10.4974;27-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.4997;10.4997;10.4997;28-Aug-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5090;10.5090;10.5090;01-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5111;10.5111;10.5111;02-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5139;10.5139;10.5139;03-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5164;10.5164;10.5164;04-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5191;10.5191;10.5191;05-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5263;10.5263;10.5263;08-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5282;10.5282;10.5282;09-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5304;10.5304;10.5304;10-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5325;10.5325;10.5325;11-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5351;10.5351;10.5351;12-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5423;10.5423;10.5423;15-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5447;10.5447;10.5447;16-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5471;10.5471;10.5471;17-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5503;10.5503;10.5503;18-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5531;10.5531;10.5531;19-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5606;10.5606;10.5606;22-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5630;10.5630;10.5630;23-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5654;10.5654;10.5654;24-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5679;10.5679;10.5679;25-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5701;10.5701;10.5701;26-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5776;10.5776;10.5776;29-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5823;10.5823;10.5823;30-Sep-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.5860;10.5860;10.5860;01-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6014;10.6014;10.6014;07-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6061;10.6061;10.6061;08-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6088;10.6088;10.6088;09-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6113;10.6113;10.6113;10-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6191;10.6191;10.6191;13-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6213;10.6213;10.6213;14-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6265;10.6265;10.6265;16-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6296;10.6296;10.6296;17-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6374;10.6374;10.6374;20-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6398;10.6398;10.6398;21-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6419;10.6419;10.6419;22-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6547;10.6547;10.6547;27-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6583;10.6583;10.6583;28-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6610;10.6610;10.6610;29-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6642;10.6642;10.6642;30-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6672;10.6672;10.6672;31-Oct-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6757;10.6757;10.6757;03-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6819;10.6819;10.6819;05-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6876;10.6876;10.6876;07-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6948;10.6948;10.6948;10-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6971;10.6971;10.6971;11-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.6992;10.6992;10.6992;12-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7014;10.7014;10.7014;13-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7037;10.7037;10.7037;14-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7110;10.7110;10.7110;17-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7135;10.7135;10.7135;18-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7159;10.7159;10.7159;19-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7181;10.7181;10.7181;20-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7205;10.7205;10.7205;21-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7273;10.7273;10.7273;24-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7300;10.7300;10.7300;25-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7327;10.7327;10.7327;26-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7348;10.7348;10.7348;27-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7375;10.7375;10.7375;28-Nov-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7454;10.7454;10.7454;01-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7478;10.7478;10.7478;02-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7502;10.7502;10.7502;03-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7523;10.7523;10.7523;04-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7547;10.7547;10.7547;05-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7616;10.7616;10.7616;08-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7640;10.7640;10.7640;09-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7663;10.7663;10.7663;10-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7684;10.7684;10.7684;11-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7707;10.7707;10.7707;12-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7776;10.7776;10.7776;15-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7792;10.7792;10.7792;16-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7810;10.7810;10.7810;17-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7833;10.7833;10.7833;18-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7856;10.7856;10.7856;19-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7919;10.7919;10.7919;22-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7941;10.7941;10.7941;23-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.7964;10.7964;10.7964;24-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8011;10.8011;10.8011;26-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8083;10.8083;10.8083;29-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8107;10.8107;10.8107;30-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8131;10.8131;10.8131;31-Dec-2014
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8154;10.8154;10.8154;01-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8178;10.8178;10.8178;02-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8250;10.8250;10.8250;05-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8274;10.8274;10.8274;06-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8297;10.8297;10.8297;07-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8321;10.8321;10.8321;08-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8345;10.8345;10.8345;09-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8416;10.8416;10.8416;12-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8442;10.8442;10.8442;13-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8456;10.8456;10.8456;14-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8480;10.8480;10.8480;15-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8504;10.8504;10.8504;16-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8576;10.8576;10.8576;19-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8600;10.8600;10.8600;20-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8625;10.8625;10.8625;21-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8649;10.8649;10.8649;22-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8673;10.8673;10.8673;23-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8769;10.8769;10.8769;27-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8793;10.8793;10.8793;28-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8817;10.8817;10.8817;29-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8841;10.8841;10.8841;30-Jan-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8913;10.8913;10.8913;02-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8937;10.8937;10.8937;03-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8961;10.8961;10.8961;04-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.8985;10.8985;10.8985;05-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.9009;10.9009;10.9009;06-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.9081;10.9081;10.9081;09-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.9105;10.9105;10.9105;10-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.9129;10.9129;10.9129;11-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.9153;10.9153;10.9153;12-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.9177;10.9177;10.9177;13-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.9249;10.9249;10.9249;16-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.9297;10.9297;10.9297;18-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.9345;10.9345;10.9345;20-Feb-2015
127412;Mirae Asset Fixed Maturity Plan-Series-I-368 Days-Regular Plan-Growth;10.9437;10.9437;10.9437;23-Feb-2015
