scheme_code;scheme_name;net_asset_value;repurchase_price;sale_price;date
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0189;10.0189;10.0189;17-Jul-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0247;10.0247;10.0247;20-Jul-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0266;10.0266;10.0266;21-Jul-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0286;10.0286;10.0286;22-Jul-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0305;10.0305;10.0305;23-Jul-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0324;10.0324;10.0324;24-Jul-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0382;10.0382;10.0382;27-Jul-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0405;10.0405;10.0405;28-Jul-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0464;10.0464;10.0464;29-Jul-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0510;10.0510;10.0510;30-Jul-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0520;10.0520;10.0520;31-Jul-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0579;10.0579;10.0579;03-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0581;10.0581;10.0581;04-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0568;10.0568;10.0568;05-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0607;10.0607;10.0607;06-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0625;10.0625;10.0625;07-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0712;10.0712;10.0712;10-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0738;10.0738;10.0738;11-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0781;10.0781;10.0781;12-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0845;10.0845;10.0845;13-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0886;10.0886;10.0886;14-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0949;10.0949;10.0949;17-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.0984;10.0984;10.0984;19-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1012;10.1012;10.1012;20-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1037;10.1037;10.1037;21-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1045;10.1045;10.1045;24-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1055;10.1055;10.1055;25-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1067;10.1067;10.1067;26-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1121;10.1121;10.1121;27-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1130;10.1130;10.1130;28-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1195;10.1195;10.1195;31-Aug-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1222;10.1222;10.1222;01-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1208;10.1208;10.1208;02-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1187;10.1187;10.1187;03-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1181;10.1181;10.1181;04-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1229;10.1229;10.1229;07-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1254;10.1254;10.1254;08-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1295;10.1295;10.1295;09-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1283;10.1283;10.1283;10-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1285;10.1285;10.1285;11-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1358;10.1358;10.1358;14-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1384;10.1384;10.1384;15-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1406;10.1406;10.1406;16-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1511;10.1511;10.1511;18-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1610;10.1610;10.1610;21-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1663;10.1663;10.1663;22-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1641;10.1641;10.1641;23-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1672;10.1672;10.1672;24-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.1843;10.1843;10.1843;28-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2141;10.2141;10.2141;29-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2237;10.2237;10.2237;30-Sep-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2249;10.2249;10.2249;01-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2403;10.2403;10.2403;05-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2434;10.2434;10.2434;06-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2472;10.2472;10.2472;07-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2515;10.2515;10.2515;08-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2596;10.2596;10.2596;09-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2629;10.2629;10.2629;12-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2674;10.2674;10.2674;13-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2670;10.2670;10.2670;14-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2743;10.2743;10.2743;15-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2782;10.2782;10.2782;16-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2854;10.2854;10.2854;19-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2876;10.2876;10.2876;20-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2890;10.2890;10.2890;21-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.2984;10.2984;10.2984;23-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3038;10.3038;10.3038;26-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3076;10.3076;10.3076;27-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3115;10.3115;10.3115;28-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3109;10.3109;10.3109;29-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3098;10.3098;10.3098;30-Oct-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3163;10.3163;10.3163;02-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3195;10.3195;10.3195;03-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3180;10.3180;10.3180;04-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3172;10.3172;10.3172;05-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3192;10.3192;10.3192;06-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3230;10.3230;10.3230;09-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3261;10.3261;10.3261;10-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3357;10.3357;10.3357;13-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3440;10.3440;10.3440;16-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3448;10.3448;10.3448;17-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3478;10.3478;10.3478;18-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3494;10.3494;10.3494;19-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3517;10.3517;10.3517;20-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3609;10.3609;10.3609;23-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3598;10.3598;10.3598;24-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3652;10.3652;10.3652;26-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3641;10.3641;10.3641;27-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3664;10.3664;10.3664;30-Nov-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3701;10.3701;10.3701;01-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3759;10.3759;10.3759;02-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3810;10.3810;10.3810;03-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3821;10.3821;10.3821;04-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3839;10.3839;10.3839;07-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3779;10.3779;10.3779;08-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3745;10.3745;10.3745;09-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3732;10.3732;10.3732;10-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3592;10.3592;10.3592;11-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3614;10.3614;10.3614;14-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3613;10.3613;10.3613;15-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3646;10.3646;10.3646;16-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3666;10.3666;10.3666;17-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3739;10.3739;10.3739;18-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3809;10.3809;10.3809;21-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3869;10.3869;10.3869;22-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.3865;10.3865;10.3865;23-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4019;10.4019;10.4019;28-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4044;10.4044;10.4044;29-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4073;10.4073;10.4073;30-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4140;10.4140;10.4140;31-Dec-2015
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4185;10.4185;10.4185;01-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4302;10.4302;10.4302;04-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4345;10.4345;10.4345;05-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4378;10.4378;10.4378;06-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4422;10.4422;10.4422;07-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4464;10.4464;10.4464;08-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4538;10.4538;10.4538;11-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4514;10.4514;10.4514;12-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4493;10.4493;10.4493;13-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4494;10.4494;10.4494;14-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4488;10.4488;10.4488;15-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4576;10.4576;10.4576;18-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4613;10.4613;10.4613;19-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4579;10.4579;10.4579;20-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4635;10.4635;10.4635;21-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4686;10.4686;10.4686;22-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4757;10.4757;10.4757;25-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4788;10.4788;10.4788;27-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4738;10.4738;10.4738;28-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4755;10.4755;10.4755;29-Jan-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4846;10.4846;10.4846;01-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4841;10.4841;10.4841;02-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4790;10.4790;10.4790;03-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4797;10.4797;10.4797;04-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4792;10.4792;10.4792;05-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4866;10.4866;10.4866;08-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4918;10.4918;10.4918;09-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4938;10.4938;10.4938;10-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4950;10.4950;10.4950;11-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4924;10.4924;10.4924;12-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4979;10.4979;10.4979;15-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4987;10.4987;10.4987;16-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4971;10.4971;10.4971;17-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4989;10.4989;10.4989;18-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5029;10.5029;10.5029;22-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4883;10.4883;10.4883;23-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4850;10.4850;10.4850;24-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4791;10.4791;10.4791;25-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.4817;10.4817;10.4817;26-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5124;10.5124;10.5124;29-Feb-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5214;10.5214;10.5214;01-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5299;10.5299;10.5299;02-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5300;10.5300;10.5300;03-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5351;10.5351;10.5351;04-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5519;10.5519;10.5519;08-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5568;10.5568;10.5568;09-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5558;10.5558;10.5558;10-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5533;10.5533;10.5533;11-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5685;10.5685;10.5685;14-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5753;10.5753;10.5753;15-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5797;10.5797;10.5797;16-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.5926;10.5926;10.5926;17-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.6011;10.6011;10.6011;18-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.6177;10.6177;10.6177;21-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.6236;10.6236;10.6236;22-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.6243;10.6243;10.6243;23-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.6315;10.6315;10.6315;28-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.6316;10.6316;10.6316;29-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.6318;10.6318;10.6318;30-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.6544;10.6544;10.6544;31-Mar-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.6837;10.6837;10.6837;04-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7012;10.7012;10.7012;05-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7073;10.7073;10.7073;06-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7088;10.7088;10.7088;07-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7193;10.7193;10.7193;11-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7295;10.7295;10.7295;12-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7333;10.7333;10.7333;13-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7546;10.7546;10.7546;18-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7584;10.7584;10.7584;20-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7555;10.7555;10.7555;21-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7585;10.7585;10.7585;22-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7642;10.7642;10.7642;25-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7640;10.7640;10.7640;26-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7633;10.7633;10.7633;27-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7604;10.7604;10.7604;28-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7619;10.7619;10.7619;29-Apr-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7584;10.7584;10.7584;02-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7542;10.7542;10.7542;03-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7607;10.7607;10.7607;04-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7620;10.7620;10.7620;05-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7634;10.7634;10.7634;06-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7735;10.7735;10.7735;09-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7757;10.7757;10.7757;10-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7849;10.7849;10.7849;11-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7874;10.7874;10.7874;12-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.7909;10.7909;10.7909;13-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8011;10.8011;10.8011;16-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8033;10.8033;10.8033;17-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8071;10.8071;10.8071;18-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8075;10.8075;10.8075;19-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8096;10.8096;10.8096;20-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8211;10.8211;10.8211;23-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8233;10.8233;10.8233;24-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8246;10.8246;10.8246;25-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8267;10.8267;10.8267;26-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8289;10.8289;10.8289;27-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8351;10.8351;10.8351;30-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8370;10.8370;10.8370;31-May-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8398;10.8398;10.8398;01-Jun-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8433;10.8433;10.8433;02-Jun-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8467;10.8467;10.8467;03-Jun-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8550;10.8550;10.8550;06-Jun-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8593;10.8593;10.8593;07-Jun-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8628;10.8628;10.8628;08-Jun-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8672;10.8672;10.8672;09-Jun-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8750;10.8750;10.8750;10-Jun-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8763;10.8763;10.8763;13-Jun-2016
134888;Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option;10.8778;10.8778;10.8778;14-Jun-2016
